,Contact type_x,User_ID,Search_Date,Search Type,Search_On,Results,Execution time (s),Search Origin
3903,Staff,VB1CT136       ,4/1/2020,Multiple,flower,1240,0.064,BackEnd quick search
3904,Staff,VB1CT136       ,4/1/2020,Multiple,,218856,0.165,BackEnd advanced search
3905,Staff,VB1CT136       ,4/1/2020,Multiple,magnolia,839,0.09,BackEnd quick search
3906,Staff,VB1CT136       ,4/1/2020,Multiple,201903,0,0.001,BackEnd quick search
3907,Staff,VB1CT136       ,4/1/2020,Multiple,,218874,0.178,BackEnd advanced search
3908,Staff,VB1CT136       ,4/1/2020,Multiple,201904,0,0,FrontEnd quick search
3909,Staff,VB1CT136       ,4/1/2020,Multiple,building / ★★★★★★★ or ★★★★★★ or ★★★★★,305,0.07,BackEnd advanced search
3910,Staff,VB1CT136       ,4/1/2020,Multiple,building / ★★★★★★★ or ★★★★★★,73,0.037,BackEnd advanced search
3911,Staff,VB1CT136       ,4/1/2020,Multiple,building / ★★★★★★★,65,0.055,BackEnd advanced search
3912,Staff,VB1CT136       ,4/1/2020,Multiple,building,29659,0.098,BackEnd quick search
3913,Staff,VB1CT136       ,4/1/2020,Multiple,,218888,0.128,BackEnd advanced search
3914,Staff,VB1CT136       ,4/1/2020,Multiple,2020 or 2019 or 2018,101556,0.144,BackEnd advanced search
3915,Staff,VB1CT136       ,4/1/2020,Multiple,spring time / 2020 or 2019 or 2018,1495,0.037,BackEnd advanced search
3916,Staff,VB1CT136       ,4/1/2020,Multiple,spring time / 2020 or 2019,455,0.04,BackEnd advanced search
3917,Staff,VB1CT136       ,4/1/2020,Multiple,spring time / 2020,22,0.04,BackEnd advanced search
3918,Staff,VB1CT136       ,4/1/2020,Multiple,spring time,2574,0.067,BackEnd quick search
3919,Staff,VB1CT136       ,4/1/2020,Multiple,,218945,0.138,BackEnd advanced search
3920,Staff,VB1CT136       ,4/1/2020,Multiple,spring scene,0,0,BackEnd advanced search
3921,Staff,VB1CT136       ,4/1/2020,Multiple,spring scene,0,0,BackEnd advanced search
3922,Staff,VB1CT136       ,4/1/2020,Multiple,spring scene,0,0.003,BackEnd quick search
3923,Staff,VB1CT136       ,4/1/2020,Multiple,,218945,0.156,BackEnd advanced search
3924,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2019 or 2020,2632,0.041,BackEnd advanced search
3925,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2019 or 2020 / ★★★★★★,3,0.074,BackEnd advanced search
3926,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2019 or 2020 / ★★★★★ or ★★★★★★,41,0.04,BackEnd advanced search
3927,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2019 or 2020 / ★★★★★ or ★★★★★★ or ★★★★★★★,50,0.044,BackEnd advanced search
3928,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2019 / ★★★★★ or ★★★★★★ or ★★★★★★★,23,0.032,BackEnd advanced search
3929,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2012 or 2019 / ★★★★★ or ★★★★★★ or ★★★★★★★,23,0.038,BackEnd advanced search
3930,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2012 or 2019 / ★★★★★ or ★★★★★★ or ★★★★★★★ or ★★★,2535,0.041,BackEnd advanced search
3931,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 or 2012 / ★★★★★ or ★★★★★★ or ★★★★★★★ or ★★★,1637,0.041,BackEnd advanced search
3932,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 / ★★★★★ or ★★★★★★ or ★★★★★★★ or ★★★,1624,0.045,BackEnd advanced search
3933,Staff,VB1CT136       ,4/1/2020,Multiple,spring / 2018 / ★★★★★ or ★★★★★★ or ★★★★★★★,14,0.047,BackEnd advanced search
3934,Staff,VB1CT136       ,4/1/2020,Multiple,spring / ★★★★★ or ★★★★★★ or ★★★★★★★,53,0.093,BackEnd advanced search
3935,Staff,VB1CT136       ,4/1/2020,Multiple,spring / ★★★★★ or ★★★★★★,43,0.055,BackEnd advanced search
3936,Staff,VB1CT136       ,4/1/2020,Multiple,spring / ★★★★★,40,0.042,BackEnd advanced search
3937,Staff,VB1CT136       ,4/1/2020,Multiple,spring,6170,0.12,BackEnd quick search
3938,Staff,VB1CT136       ,4/1/2020,Multiple,,218947,0.177,BackEnd advanced search
3939,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2015 or 2016 or 2017,199,0.036,BackEnd advanced search
3940,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2015 or 2016,197,0.066,BackEnd advanced search
3941,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2015,192,0.033,BackEnd advanced search
3942,Staff,VB1CT136       ,4/1/2020,Multiple,door,345,0.033,BackEnd advanced search
3943,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2018,22,0.034,BackEnd advanced search
3944,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2018 or 2019,131,0.038,BackEnd advanced search
3945,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2018 or 2019 or 2020,135,0.048,BackEnd advanced search
3946,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2018 or 2019,131,0.046,BackEnd advanced search
3947,Staff,VB1CT136       ,4/1/2020,Multiple,door / 2018,22,0.085,BackEnd advanced search
3948,Staff,VB1CT136       ,4/1/2020,Multiple,door,345,0.048,BackEnd advanced search
3949,Staff,VB1CT136       ,4/1/2020,Multiple,door / ★★★★★,3,0.067,BackEnd advanced search
3950,Staff,VB1CT136       ,4/1/2020,Multiple,door,345,0.038,BackEnd quick search
3951,Staff,VB1CT136       ,4/1/2020,Multiple,,219006,0.175,BackEnd advanced search
3952,Staff,VB1CT136       ,4/1/2020,Multiple,doorway,0,0,BackEnd quick search
3953,Staff,VB1CT136       ,4/1/2020,Multiple,,219006,0.33,BackEnd advanced search
3954,Staff,VB1CT136       ,4/1/2020,Multiple,door,345,0.084,BackEnd quick search
3955,Staff,VB1CT136       ,4/1/2020,Multiple,,219006,0.128,BackEnd advanced search
3956,Staff,VB1CT136       ,4/1/2020,Multiple,&quot;Kirkland Hall&quot;,4032,0.05,FrontEnd quick search
3957,Staff,VB1CT136       ,4/1/2020,Multiple,&quot;Kirkland Hall&quot;,0,0,FrontEnd quick search
3958,Staff,VB1CT136       ,4/1/2020,Multiple,&quot;Kirkland Hall&quot;,4032,0.086,FrontEnd quick search
3959,Staff,VB1CT136       ,3/31/2020,Multiple,spring campus,4107,0.226,FrontEnd quick search
3960,Staff,VB1CT136       ,3/31/2020,Multiple,spring blooms,220,0.042,BackEnd quick search
3961,Staff,VB1CT136       ,3/31/2020,Multiple,,219981,0.178,BackEnd advanced search
3962,Staff,VB1CT136       ,3/31/2020,Multiple,kirkland and flower,22,0.036,BackEnd quick search
3963,Staff,VB1CT136       ,3/31/2020,Multiple,,219981,0.287,BackEnd advanced search
3964,Staff,VB1CT136       ,3/31/2020,Multiple,spring and kirkland and bloom,24,0.058,BackEnd quick search
3965,Staff,VB1CT136       ,3/31/2020,Multiple,,219981,0.162,BackEnd advanced search
3966,Staff,VB1CT136       ,3/31/2020,Multiple,flowers and students,866,0.05,BackEnd quick search
3967,Staff,VB1CT136       ,3/31/2020,Multiple,bronson,2809,0.067,BackEnd quick search
3968,Staff,VB1CT136       ,3/31/2020,Multiple,spring bronson,20,0.051,BackEnd quick search
3969,Staff,VB1CT136       ,3/31/2020,Multiple,students walk to class,504,0.093,BackEnd quick search
3970,Staff,VB1CT136       ,3/31/2020,Multiple,,219993,0.151,BackEnd advanced search
3971,Staff,VB1CT136       ,3/31/2020,Multiple,happy students,0,0,FrontEnd quick search
3972,Staff,VB1CT136       ,3/31/2020,Multiple,happy students,1559,0.05,FrontEnd quick search
3973,Staff,VB1CT136       ,3/31/2020,Multiple,students on campus / ★★★★★★★ or ★★★★★★ or ★★★★★,93,0.042,BackEnd advanced search
3974,Staff,VB1CT136       ,3/31/2020,Multiple,students on campus / ★★★★★★★ or ★★★★★★,30,0.036,BackEnd advanced search
3975,Staff,VB1CT136       ,3/31/2020,Multiple,students on campus / ★★★★★★★,28,0.045,BackEnd advanced search
3976,Staff,VB1CT136       ,3/31/2020,Multiple,students on campus,5022,0.101,FrontEnd quick search
3977,Staff,VB1CT136       ,3/31/2020,Multiple,spring campus,4107,0.062,BackEnd quick search
3978,Staff,VB1CT136       ,3/31/2020,Multiple,,220024,0.12,BackEnd advanced search
3979,Staff,VB1CT136       ,3/31/2020,Multiple,spring buildings,562,0.088,FrontEnd quick search
3980,Staff,VB1CT136       ,3/31/2020,Multiple,spring view,10,0.037,FrontEnd quick search
3981,Staff,VB1CT136       ,3/31/2020,Multiple,flowers,1233,0.04,FrontEnd quick search
3982,Staff,VB1CT136       ,3/31/2020,Multiple,2019 or 2017 or 2018 / aerial,830,0.042,BackEnd quick search
3983,Staff,VB1CT136       ,3/31/2020,Multiple,2019 or 2017 or 2018,140825,0.105,BackEnd advanced search
3984,Staff,VB1CT136       ,3/31/2020,Multiple,spring blooms / 2019 or 2017 or 2018,108,0.036,BackEnd advanced search
3985,Staff,VB1CT136       ,3/31/2020,Multiple,spring blooms / 2019 or 2017,104,0.048,BackEnd advanced search
3986,Staff,VB1CT136       ,3/31/2020,Multiple,spring blooms / 2019,3,0.043,BackEnd advanced search
3987,Staff,VB1CT136       ,3/31/2020,Multiple,spring blooms,220,0.059,BackEnd quick search
3988,Staff,VB1CT136       ,3/31/2020,Multiple,,220047,0.14,BackEnd advanced search
3989,Staff,VB1CT136       ,3/31/2020,Multiple,,220047,0.161,BackEnd advanced search
3990,Staff,VB1CT136       ,3/31/2020,Multiple,spring aerial,5,0.032,BackEnd quick search
3991,Staff,VB1CT136       ,3/31/2020,Multiple,,220047,0.18,BackEnd advanced search
3992,Staff,VB1CT136       ,3/31/2020,Multiple,spring campus / ★★★★★★ or ★★★★★★★ or ★★★★★,48,0.044,BackEnd advanced search
3993,Staff,VB1CT136       ,3/31/2020,Multiple,spring campus / ★★★★★★ or ★★★★★★★,14,0.035,BackEnd advanced search
3994,Staff,VB1CT136       ,3/31/2020,Multiple,spring campus / ★★★★★★,3,0.03,BackEnd advanced search
3995,Staff,VB1CT136       ,3/31/2020,Multiple,spring campus,5058,0.094,FrontEnd quick search
3996,Staff,VB1CT136       ,3/20/2020,Multiple,Law school students / Law school class,279,0.085,BackEnd quick search
3997,Staff,VB1CT136       ,3/20/2020,Multiple,Law school students,4813,0.136,FrontEnd quick search
3998,Staff,VB1CT136       ,3/17/2020,Multiple,nurse detail,0,0,BackEnd quick search
3999,Staff,VB1CT136       ,3/17/2020,Multiple,,238445,0.108,BackEnd advanced search
4000,Staff,VB1CT136       ,3/17/2020,Multiple,new nursing,5401,0.065,BackEnd quick search
4001,Staff,VB1CT136       ,3/17/2020,Multiple,nurse building,3694,0.053,BackEnd quick search
4002,Staff,VB1CT136       ,3/17/2020,Multiple,detail,2466,0.046,BackEnd quick search
4003,Staff,VB1CT136       ,3/17/2020,Multiple,,238454,0.089,BackEnd advanced search
4004,Staff,VB1CT136       ,3/17/2020,Multiple,annex,112,0.031,BackEnd quick search
4005,Staff,VB1CT136       ,3/17/2020,Multiple,,238454,0.088,BackEnd advanced search
4006,Staff,VB1CT136       ,3/17/2020,Multiple,aerial,2711,0.042,BackEnd quick search
4007,Staff,VB1CT136       ,3/17/2020,Multiple,,238454,0.124,BackEnd advanced search
4008,Staff,VB1CT136       ,3/17/2020,Multiple,sunrise,157,0.037,BackEnd quick search
4009,Staff,VB1CT136       ,3/17/2020,Multiple,,238454,0.093,BackEnd advanced search
4010,Staff,VB1CT136       ,3/17/2020,Multiple,godchaux,270,0.026,BackEnd quick search
4011,Staff,VB1CT136       ,3/17/2020,Multiple,,238454,0.129,BackEnd advanced search
4012,Staff,VB1CT136       ,3/17/2020,Multiple,nursing,7964,0.041,BackEnd advanced search
4013,Staff,VB1CT136       ,3/17/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★★ / nursing,2,0.023,BackEnd quick search
4014,Staff,VB1CT136       ,3/17/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★★ / nursing building,0,0,BackEnd quick search
4015,Staff,VB1CT136       ,3/17/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★★,1091,0.027,BackEnd advanced search
4016,Staff,VB1CT136       ,3/17/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★★,1095,0.028,BackEnd advanced search
4017,Staff,VB1CT136       ,3/17/2020,Multiple,2020 or 2019 / ★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★★,763,0.024,BackEnd advanced search
4018,Staff,VB1CT136       ,3/17/2020,Multiple,2020 / ★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★★,236,0.214,BackEnd advanced search
4019,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★ or ★★★★★★ or ★★★★★ or ★★★★,1141,0.037,BackEnd advanced search
4020,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★ or ★★★★★★ or ★★★★★,1008,0.028,BackEnd advanced search
4021,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★ or ★★★★★★,311,0.022,BackEnd advanced search
4022,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★,299,0.028,BackEnd advanced search
4023,Staff,VB1CT136       ,3/17/2020,Multiple,,238508,0.085,BackEnd advanced search
4024,Staff,VB1CT136       ,3/17/2020,Multiple,nursing,7964,0.034,BackEnd advanced search
4025,Staff,VB1CT136       ,3/17/2020,Multiple,nursing / nursing building,3694,0.088,BackEnd advanced search
4026,Staff,VB1CT136       ,3/17/2020,Multiple,nursing / nursing building,3694,0.038,BackEnd quick search
4027,Staff,VB1CT136       ,3/17/2020,Multiple,nursing,7964,0.04,FrontEnd quick search
4028,Staff,VB1CT136       ,3/17/2020,Multiple,law students,5341,0.108,BackEnd advanced search
4029,Staff,VB1CT136       ,3/17/2020,Multiple,law class / law students,282,0.077,BackEnd quick search
4030,Staff,VB1CT136       ,3/17/2020,Multiple,law class,301,0.03,BackEnd quick search
4031,Staff,VB1CT136       ,3/17/2020,Multiple,law class,301,0.064,BackEnd quick search
4032,Staff,VB1CT136       ,3/17/2020,Multiple,law class,301,0.069,FrontEnd quick search
4033,Staff,VB1CT136       ,3/17/2020,Multiple,spring law,128,0.044,BackEnd quick search
4034,Staff,VB1CT136       ,3/17/2020,Multiple,,237239,0.085,BackEnd quick search
4035,Staff,VB1CT136       ,3/17/2020,Multiple,fall law,13,0.033,BackEnd quick search
4036,Staff,VB1CT136       ,3/17/2020,Multiple,fall campus,4797,0.052,BackEnd quick search
4037,Staff,VB1CT136       ,3/17/2020,Multiple,,237239,0.093,BackEnd advanced search
4038,Staff,VB1CT136       ,3/17/2020,Multiple,,237271,0.08,BackEnd advanced search
4039,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★ or ★★★★★★,307,0.046,BackEnd advanced search
4040,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★ or ★★★★★★ / fall campus exterior,5,0.046,BackEnd quick search
4041,Staff,VB1CT136       ,3/17/2020,Multiple,spring building / ★★★★★★★ or ★★★★★★,10,0.026,BackEnd advanced search
4042,Staff,VB1CT136       ,3/17/2020,Multiple,spring building / ★★★★★★★ or ★★★★★★ or ★★★★★,11,0.038,BackEnd advanced search
4043,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★ or ★★★★★★ / spring building,10,0.032,BackEnd quick search
4044,Staff,VB1CT136       ,3/17/2020,Multiple,★★★★★★★ or ★★★★★★,307,0.034,BackEnd quick search
4045,Staff,VB1CT136       ,3/17/2020,Multiple,building / ★★★★★★★ or ★★★★★★,92,0.026,BackEnd advanced search
4046,Staff,VB1CT136       ,3/17/2020,Multiple,building / ★★★★★★★,86,0.043,BackEnd advanced search
4047,Staff,VB1CT136       ,3/17/2020,Multiple,building,30696,0.037,BackEnd advanced search
4048,Staff,VB1CT136       ,3/17/2020,Multiple,building,30698,0.037,BackEnd advanced search
4049,Staff,VB1CT136       ,3/17/2020,Multiple,building,30700,0.052,BackEnd quick search
4050,Staff,VB1CT136       ,3/17/2020,Multiple,,238535,0.115,BackEnd quick search
4051,Staff,VB1CT136       ,3/17/2020,Multiple,,238535,0.086,BackEnd advanced search
4052,Staff,VB1CT136       ,3/17/2020,Multiple,Law building,4206,0.042,BackEnd quick search
4053,Staff,VB1CT136       ,3/17/2020,Multiple,Law building / spring campus,1,0.052,BackEnd quick search
4054,Staff,VB1CT136       ,3/17/2020,Multiple,Law building,4206,0.035,FrontEnd quick search
4055,Staff,VB1CT136       ,3/16/2020,Multiple,Law / 2020 or 2019 or 2018 / Horizontal,4249,0.07,BackEnd advanced search
4056,Staff,VB1CT136       ,3/16/2020,Multiple,Law / 2020 or 2019 / Horizontal,3716,0.03,BackEnd advanced search
4057,Staff,VB1CT136       ,3/16/2020,Multiple,Law / 2020 / Horizontal,57,0.025,BackEnd advanced search
4058,Staff,VB1CT136       ,3/16/2020,Multiple,Law / Horizontal,5032,0.032,BackEnd advanced search
4059,Staff,VB1CT136       ,3/16/2020,Multiple,Law,6917,0.042,FrontEnd quick search
4060,Staff,VB1CT136       ,3/13/2020,Multiple,panoramic / ★★★★★★★,12,0.047,BackEnd advanced search
4061,Staff,VB1CT136       ,3/13/2020,Multiple,panoramic,120,0.044,FrontEnd quick search
4062,Staff,VB1CT136       ,3/13/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ or ★★★★★★ / Horizontal / statue,4,0.045,BackEnd quick search
4063,Staff,VB1CT136       ,3/13/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ or ★★★★★★ / Horizontal,246,0.027,BackEnd advanced search
4064,Staff,VB1CT136       ,3/13/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ or ★★★★★★ / Horizontal,249,0.037,BackEnd advanced search
4065,Staff,VB1CT136       ,3/13/2020,Multiple,2020 or 2019 or 2018 / ★★★★★★★ / Horizontal,239,0.133,BackEnd advanced search
4066,Staff,VB1CT136       ,3/13/2020,Multiple,kirkland / 2020 or 2019 or 2018 / ★★★★★★★ / Horizontal,33,0.051,BackEnd advanced search
4067,Staff,VB1CT136       ,3/13/2020,Multiple,kirkland / 2020 or 2019 or 2018 / Horizontal,2702,0.063,BackEnd advanced search
4068,Staff,VB1CT136       ,3/13/2020,Multiple,kirkland / 2020 or 2019 or 2018,3194,0.035,BackEnd advanced search
4069,Staff,VB1CT136       ,3/13/2020,Multiple,kirkland / 2020 or 2019,958,0.043,BackEnd advanced search
4070,Staff,VB1CT136       ,3/13/2020,Multiple,kirkland / 2020,51,0.045,BackEnd advanced search
4071,Staff,VB1CT136       ,3/13/2020,Multiple,kirkland,5749,0.043,BackEnd quick search
4072,Staff,VB1CT136       ,3/13/2020,Multiple,,234916,0.109,BackEnd advanced search
4073,Staff,VB1CT136       ,3/13/2020,Multiple,beautiful kirkland,0,0,BackEnd quick search
4074,Staff,VB1CT136       ,3/13/2020,Multiple,,234916,0.085,BackEnd quick search
4075,Staff,VB1CT136       ,3/13/2020,Multiple,tower,1864,0.058,BackEnd quick search
4076,Staff,VB1CT136       ,3/13/2020,Multiple,,234907,0.092,BackEnd advanced search
4077,Staff,VB1CT136       ,3/13/2020,Multiple,kirkland,5749,0.038,BackEnd quick search
4078,Staff,VB1CT136       ,3/13/2020,Multiple,,234903,0.098,BackEnd advanced search
4079,Staff,VB1CT136       ,3/13/2020,Multiple,sunrise,157,0.031,BackEnd quick search
4080,Staff,VB1CT136       ,3/13/2020,Multiple,,234895,0.076,BackEnd advanced search
4081,Staff,VB1CT136       ,3/13/2020,Multiple,spring campus buildings,660,0.055,BackEnd quick search
